2014-05-01,19.35
2014-05-02,18.51
2014-05-05,19.48
2014-05-06,19.64
2014-05-07,19.22
2014-05-08,18.49
2014-05-09,18.6
2014-05-12,16.75
2014-05-13,15.74
2014-05-14,16.65
2014-05-15,17.34
2014-05-16,16.93
2014-05-19,16.31
2014-05-20,17.74
2014-05-21,17.22
2014-05-22,16.07
2014-05-23,15.58
2014-05-27,16.87
2014-05-28,17.07
2014-05-29,16.71
2014-05-30,17.6
2014-06-02,18.01
2014-06-03,18.27
2014-06-04,18.26
2014-06-05,17.94
2014-06-06,16.33
2014-06-09,16.83
2014-06-10,16.51
2014-06-11,16.83
2014-06-12,17.33
2014-06-13,16.81
2014-06-16,17.76
2014-06-17,17.66
2014-06-18,16.52
2014-06-19,15.95
2014-06-20,15.08
2014-06-23,15.69
2014-06-24,15.76
2014-06-25,15.06
2014-06-26,15.18
2014-06-27,14.91
2014-06-30,15.11
2014-07-01,14.23
2014-07-02,14.21
2014-07-03,13.71
2014-07-07,13.92
2014-07-08,15.05
2014-07-09,14.62
2014-07-10,15.0
2014-07-11,14.37
2014-07-14,13.74
2014-07-15,14.8
2014-07-16,14.17
2014-07-17,17.33
2014-07-18,15.7
2014-07-21,16.01
2014-07-22,15.42
2014-07-23,15.6
2014-07-24,15.94
2014-07-25,16.57
2014-07-28,16.75
2014-07-29,17.38
2014-07-30,17.96
2014-07-31,20.56
2014-08-01,20.76
2014-08-04,19.63
2014-08-05,21.03
2014-08-06,21.7
2014-08-07,22.37
2014-08-08,20.47
2014-08-11,19.0
2014-08-12,18.89
2014-08-13,17.94
2014-08-14,17.15
2014-08-15,17.5
2014-08-18,15.86
2014-08-19,15.19
2014-08-20,15.33
