2013-12-23,137.11
2013-12-24,136.01
2013-12-25,136.01
2013-12-26,136.49
2013-12-27,136.43
2013-12-30,135.74
2013-12-31,135.0
2014-01-01,135.0
2014-01-02,135.49
2014-01-03,134.99
2014-01-06,134.59
2014-01-07,135.56
2014-01-08,137.75
2014-01-09,137.55
2014-01-10,137.56
2014-01-13,138.31
2014-01-14,140.0
2014-01-15,140.0
2014-01-16,137.38
2014-01-17,138.2
2014-01-20,138.2
2014-01-21,138.21
2014-01-22,138.37
2014-01-23,142.32
2014-01-24,148.02
2014-01-27,150.07
2014-01-29,148.78
2014-01-30,147.85
2014-01-31,149.38
2014-02-03,152.62
2014-02-04,152.02
2014-02-05,152.02
2014-02-06,147.93
2014-02-07,144.39
2014-02-10,143.04
2014-02-11,140.4
2014-02-12,138.72
2014-02-13,134.38
2014-02-14,133.29
2014-02-17,133.29
2014-02-18,132.34
2014-02-19,133.33
2014-02-20,133.93
2014-02-21,134.57
2014-02-24,131.12
2014-02-25,131.36
2014-02-26,131.11
2014-02-27,128.35
2014-02-28,126.97
2014-03-03,128.95
2014-03-04,126.27
2014-03-05,124.73
2014-03-06,125.05
2014-03-07,125.0
2014-03-10,125.07
2014-03-11,126.87
2014-03-12,130.24
2014-03-13,131.72
2014-03-14,133.83
2014-03-17,128.67
2014-03-18,125.33
2014-03-19,0.0
2014-03-20,148.06
2014-03-21,144.95
2014-03-24,146.64
2014-03-25,146.08
2014-03-26,147.77
2014-03-27,149.49
2014-03-28,149.43
2014-03-31,149.23
2014-04-01,145.66
2014-04-02,144.76
2014-04-03,144.63
2014-04-04,143.89
2014-04-07,146.56
2014-04-08,146.78
2014-04-09,143.83
2014-04-10,146.09
2014-04-11,149.14
2014-04-14,148.6
2014-04-15,149.7
2014-04-16,147.87
2014-04-17,145.0
2014-04-18,145.0
2014-04-21,144.17
2014-04-22,142.62
2014-04-23,142.66
2014-04-24,141.83
2014-04-25,143.74
2014-04-28,142.71
2014-04-29,142.03
2014-04-30,140.8
2014-05-01,140.36
2014-05-02,139.59
2014-05-05,139.07
2014-05-06,139.89
2014-05-07,139.29
2014-05-08,138.32
2014-05-09,137.63
2014-05-12,136.3
2014-05-13,135.51
2014-05-14,135.69
2014-05-15,138.3
2014-05-16,136.93
2014-05-19,136.19
2014-05-20,137.89
2014-05-21,136.29
2014-05-22,134.59
2014-05-23,132.99
2014-05-26,132.99
2014-05-27,131.82
2014-05-28,131.87
2014-05-29,131.72
2014-05-30,131.77
2014-06-02,131.32
2014-06-03,130.91
2014-06-04,130.48
2014-06-05,127.56
2014-06-06,123.79
2014-06-09,122.98
2014-06-10,122.23
2014-06-11,123.06
2014-06-12,124.15
2014-06-13,122.55
2014-06-16,123.11
2014-06-17,122.31
2014-06-18,120.39
2014-06-19,117.3
2014-06-20,115.37
2014-06-23,114.61
2014-06-24,115.22
2014-06-25,117.23
2014-06-26,117.6
2014-06-27,119.18
2014-06-30,120.38
2014-07-01,118.52
2014-07-02,118.6
2014-07-03,116.59
2014-07-04,116.59
2014-07-07,118.19
2014-07-08,120.17
2014-07-09,119.67
2014-07-10,120.93
2014-07-11,120.97
2014-07-14,119.1
2014-07-15,120.75
2014-07-16,118.47
2014-07-17,122.31
2014-07-18,120.79
2014-07-21,122.86
2014-07-22,122.29
2014-07-23,121.42
2014-07-24,122.13
2014-07-25,123.56
2014-07-28,123.64
2014-07-29,125.55
2014-07-30,126.31
2014-07-31,130.56
2014-08-01,134.48
2014-08-04,130.83
2014-08-05,132.25
2014-08-06,133.19
2014-08-07,133.19
2014-08-08,131.77
2014-08-11,129.36
2014-08-12,128.96
2014-08-13,125.79
2014-08-14,124.29
2014-08-15,124.56
2014-08-18,121.01
2014-08-19,120.3
2014-08-20,119.98
2014-08-21,118.72
2014-08-22,119.72
2014-08-25,118.0
2014-08-26,117.12
